3.9584779666e+00 3.3547495414e+00
-4.2628388432e-01 5.7722311256e+00
-2.8446900717e-01 -1.2072785545e+01
4.8241195298e-01 -1.2714574913e+01
1.1827776951e+00 -1.3428359073e+01
-6.1101174139e+00 -6.5161163855e+00
-5.2691854271e+00 -7.0572572115e+00
-1.7227623568e+00 4.9052034310e+00
-6.0788864389e+00 -4.5226918293e+00
1.6545331092e+00 -1.4310088526e+01
2.1527585708e+00 -1.3185177863e+01
-6.6458270209e-01 -1.2997725315e+01
-1.6370472829e+00 -1.2764674593e+01
4.2752880558e+00 1.0911739743e+00
-2.6463662582e+00 4.5218552430e+00
-3.2545514363e+00 3.7280600621e+00
-2.4054344520e+00 -1.3404659873e+01
5.4578408223e-01 6.0069306535e+00
1.6024514853e+00 -7.4795865779e+00
1.3965877285e+00 -1.5276248027e+01
-6.9610380091e+00 -4.9936574408e+00
2.6183654443e+00 -1.4576597869e+01
-7.9267190281e+00 -4.7339264845e+00
-6.8772558245e+00 -7.1575979979e+00
-2.2258685519e+00 -1.4388405819e+01
2.2417956332e+00 -1.5810685673e+01
2.5858273079e+00 -2.9826963713e+00
4.7901972076e+00 3.9099459968e+00
-7.8743659874e+00 -7.0816287728e+00
5.2499719145e+00 8.6758646196e-01
-3.1253737876e+00 -1.2710622876e+01
4.7854219273e+00 4.9099345951e+00
5.3593688017e+00 5.7288271310e+00
-3.2029263647e-01 6.7665981883e+00
-8.8959781019e+00 -4.4878841147e+00
6.1603507435e+00 1.2813622316e+00
-6.7653180577e+00 -8.1513132169e+00
-9.0567610352e+00 -3.5008943233e+00
-6.3127120113e+00 -9.0430238015e+00
5.9820335506e+00 2.2653352896e+00
6.3586251020e+00 5.6902674859e+00
-4.1696943917e+00 4.1311895339e+00
-5.1678797735e+00 4.0709737260e+00
-8.6853488636e+00 -6.4965588842e+00
-4.1105353459e+00 -1.2882252430e+01
-9.0701505787e+00 -2.5009839672e+00
-5.8331142803e+00 3.3243392431e+00
2.9700297701e+00 -3.9059452370e+00
5.0953369633e-01 7.3246199239e+00
-2.7029557617e+00 -1.5267261777e+01
-1.0056848868e+01 -2.6635462185e+00
2.1935199439e+00 -8.2862079745e+00
2.2087723631e+00 -1.6810140256e+01
-8.6614963664e+00 -7.6984154185e+00
7.3554639237e+00 5.7697178700e+00
-4.9064798854e+00 -1.3487621979e+01
-8.7866105177e+00 -8.6905577718e+00
-2.6504360001e+00 -1.6265881662e+01
-1.0823106183e+01 -3.3060800521e+00
7.0177741608e+00 7.6675064652e-01
-3.1360362591e+00 -1.7140062643e+01
-9.7112058629e+00 -8.3096070565e+00
7.3459621551e+00 -1.7786178215e-01
2.5312843462e+00 -4.8045566397e+00
7.0926776252e+00 -1.1452536091e+00
7.7787854464e+00 1.4154892867e+00
2.0775097396e+00 -1.7801487886e+01
8.2406559794e+00 -6.2454171317e-01
-3.3327947573e+00 -1.8120514628e+01
-1.0435272119e+01 -7.6198766329e+00
-1.1813211933e+01 -3.1657568363e+00
2.5289143914e+00 -1.8693807246e+01
-3.4013894335e+00 5.1775533479e+00
-4.2338105048e+00 -1.7686728249e+01
-2.2557517954e+00 5.7513253244e+00
3.5232598541e+00 -1.8800000941e+01
2.5760441460e+00 -1.9692696022e+01
2.1558702066e+00 -6.6466833909e+00
3.0999396600e+00 -7.8638298284e+00
-1.2798933649e+01 -3.3341394319e+00
4.1164417460e+00 -1.7994932470e+01
1.1031739119e+00 -1.8026587186e+01
7.9401836313e+00 2.4023786553e+00
-4.7795277185e+00 4.9924848118e+00
-1.3798791644e+01 -3.3509913782e+00
-2.7329228902e+00 6.6301357398e+00
-5.2286336501e+00 -1.7788349651e+01
-6.0918391439e+00 -1.7283496925e+01
-5.9898524395e+00 4.6405006668e+00
9.1470370297e+00 -2.0208060068e-01
-1.4773687648e+01 -3.1283306892e+00
9.8789323350e+00 -8.8349769923e-01
7.5538933448e+00 6.7498330494e+00
-6.9909903094e+00 -1.7721135110e+01
-7.1381830850e+00 -1.8710242934e+01
6.5804363872e+00 6.9787032126e+00
-1.3831561381e+01 -4.3504543062e+00
-5.2664298600e+00 -1.8787635119e+01
-2.0658451337e-01 8.0225989420e+00
4.5676219889e+00 -1.7102499622e+01
-3.1798140300e+00 -1.9108743800e+01
5.5270609206e+00 -1.6820583080e+01
7.7273848272e+00 7.7346684192e+00
-1.5458342100e+01 -3.8571984970e+00
-6.7800747204e+00 -1.9643922965e+01
7.7825385523e+00 8.7331462940e+00
3.4557477911e+00 -2.0168218363e+01
-6.3173370535e-01 8.9277222290e+00
-6.9329473047e+00 4.3079768704e+00
6.4064592054e+00 7.9634528966e+00
4.3859703832e+00 -2.0535214179e+01
6.4171354968e+00 -1.7276398008e+01
8.7640656846e+00 1.8356173631e+00
-6.4344317386e+00 -2.0582289060e+01
3.0695194737e+00 -1.2785741452e+01
-8.1363235987e+00 -1.8649287910e+01
9.7361233441e+00 2.0703595760e+00
7.4099414817e+00 -1.7156663818e+01
-1.4965600958e+01 -2.1469188075e+00
-2.6901832480e+00 -1.9980673670e+01
4.1533085878e+00 -2.1507771884e+01
-1.6434847804e+01 -3.6417069440e+00
-6.2576834301e+00 -1.6297344973e+01
-1.5299511197e+01 -1.2043139317e+00
3.2174705144e+00 -2.1860202161e+01
-7.2801472675e+00 5.2457679910e+00
3.3413625919e+00 -2.2852497860e+01
-8.8028356238e+00 -1.7903793631e+01
-1.6165579888e+01 -1.7042389491e+00
5.1311052799e+00 -2.1717327673e+01
4.1331187254e+00 -2.3463335175e+01
-9.6582187394e+00 -9.3082022521e+00
1.0665756238e+01 1.7018725578e+00
1.6899539560e+00 -2.0156208886e+01
-1.4835536445e+00 9.4515569274e+00
-1.8527539393e+00 -2.0527219325e+01
-6.0648918832e+00 -2.1511503941e+01
8.3797119717e+00 -1.6912644973e+01
7.8379176495e+00 9.7316116943e+00
2.7584412825e+00 -2.3665026473e+01
7.9870371881e+00 1.0720430871e+01
9.2635751479e+00 -1.7380390508e+01
9.2606606477e+00 -1.6694621518e+00
-6.4405804966e-01 9.9949234210e+00
-1.4512827206e+01 -5.0824904224e+00
8.7151893959e+00 7.5789695620e+00
8.2348488530e+00 5.2936063850e+00
-1.0452553382e+01 -9.9156826849e+00
1.0245148375e+01 -1.7571476873e+01
9.4132258400e+00 -1.6391651579e+01
-1.7093627358e+01 -1.3317770127e+00
-7.8493978907e+00 6.0679320427e+00
-1.1308615795e+01 -9.3988102213e+00
-9.1932009998e+00 -1.6983133610e+01
-7.6967534799e-01 1.0987002195e+01
-1.2308602408e+01 -9.4039846669e+00
1.9631743588e+00 -2.4271285922e+01
-1.8093624887e+01 -1.3295542132e+00
-7.9229093029e+00 7.0652264186e+00
-1.0189357287e+01 -1.6895539937e+01
-6.1643446706e+00 -2.2506546223e+01
-3.5809412772e+00 7.1601025456e+00
-8.7913142982e+00 7.5610820066e+00
-1.7046642700e+01 -4.4327233825e+00
-9.6449768967e+00 7.0402555787e+00
8.8134471179e+00 1.1283499808e+01
1.1229317220e+01 -1.7748710294e+01
-7.5819464802e+00 8.0053031993e+00
9.7033665719e+00 7.4256533243e+00
-7.1221555764e+00 -2.1308261458e+01
2.7389780041e+00 -2.4902260331e+01
-1.4854940629e+01 -3.0857010135e-01
5.5195141540e+00 -2.2638814812e+01
1.4179095122e+00 -2.5109549751e+01
-6.9360794300e+00 -2.3142490766e+01
-1.4973588137e+01 -5.9700147118e+00
1.1635784051e+01 -1.8662375832e+01
9.3206992560e-01 -2.5983597745e+01
8.1610246537e+00 4.0151126115e-01
8.8315488779e+00 9.6189308091e+00
-9.8399209170e+00 8.0210699490e+00
3.4089342109e+00 -2.5644660951e+01
-1.0331160904e+01 -1.5905645127e+01
7.2025920243e-01 -2.6960908452e+01
8.4114430484e+00 1.2199137688e+01
3.6987530045e-01 -2.7897514624e+01
8.3254971141e+00 1.3195437490e+01
1.2272860273e+00 -2.8412147353e+01
9.3165845605e+00 1.3328650378e+01
1.1546633258e+01 1.2285273606e+00
5.3262619601e+00 -2.0194844160e+01
-1.5652595036e+01 2.9454468635e-01
-5.7133565975e+00 -2.3399076199e+01
-1.5789297435e+01 -6.5484767601e+00
9.2139339845e+00 -2.6683698648e+00
-1.0750157851e+01 8.4351577716e+00
9.6635617288e+00 1.0756902097e+01
1.2228568893e+01 -1.7710030912e+01
-1.8361231122e+01 -3.6602585175e-01
-9.3172517511e+00 8.8736055454e+00
9.8469536151e+00 -3.4425056069e+00
2.2018888297e+00 -2.8188206786e+01
1.0278040061e+01 -1.5889559592e+01
-1.0059478872e+01 -1.7887069865e+01
1.0135921020e+01 1.2755337404e+01
-1.7261103819e+01 -5.4094559090e+00
-1.7884924509e+01 -3.8874861794e+00
1.0369686313e+01 1.0048814481e+01
-9.3598950759e+00 9.8726959051e+00
1.0194641422e+00 -2.9390314038e+01
-1.6091483977e+01 -7.5017255702e+00
1.6220453003e+00 -3.0188371647e+01
9.7097491005e+00 1.4248118510e+01
-1.0516759893e+01 -1.8776392116e+01
-1.7044910523e+01 -7.8033508689e+00
1.0518041380e+01 -4.1838835208e+00
1.0013952730e+01 1.5200725539e+01
1.2912250880e+01 -1.8439810975e+01
-1.0230907680e+01 1.0363956572e+01
-6.8848455760e+00 -2.4141177449e+01
-1.1013015174e+01 1.0987100109e+01
7.2569930651e+00 1.1403830884e+01
-1.9091692040e+01 -1.3916988626e+00
6.2575948201e+00 1.1369144463e+01
-1.9947003366e+01 -8.7358445738e-01
-1.0900245278e+01 -1.9699939061e+01
-8.9551340736e+00 6.3162964090e+00
8.2898021448e+00 1.4194800222e+01
1.7686916834e+00 -3.1177560628e+01
9.0400434459e+00 1.5427663208e+01
1.2458929560e+01 8.1899658376e-01
2.1795405708e+00 -2.9358191532e+01
9.7311078654e+00 -1.5052382685e+01
4.3958126358e+00 -2.5483195863e+01
-9.5443222274e-01 1.1969786453e+01
-1.1301723926e+01 -1.8156850781e+01
-1.9031537962e+01 3.7605819960e-01
-7.7028578068e+00 -2.4716378275e+01
6.3298000843e-01 -3.0335849945e+01
-8.6173778192e+00 -2.4311837614e+01
-1.2275090424e+01 -1.7927596204e+01
-1.7870163977e+01 -7.2385883193e+00
-2.0888354337e+01 -1.2110134855e+00
-1.3245155409e+01 -1.8170441676e+01
-1.8704909792e+01 -6.6879528464e+00
8.1362839281e+00 1.5855703783e+01
-1.4239997506e+01 -1.8271877389e+01
2.3100580798e+00 -3.2018347417e+01
2.5333816207e+00 -3.2993091791e+01
1.1503927374e+01 -4.0164654575e+00
1.0834298686e+01 1.4628857973e+01
1.7616775768e+00 -3.3629073606e+01
-1.1741218501e+01 8.5685698642e+00
1.1879288239e+01 -1.9632275678e+01
1.3241066483e+01 1.9588998442e-01
9.1427578066e+00 -4.1525114261e+00
9.4940487888e+00 1.6318662169e+01
1.1792524877e+01 1.4914869453e+01
3.4085085585e+00 -3.3476985212e+01
1.3234048603e+01 -1.7493002533e+01
1.2783193691e+01 1.4778578215e+01
-1.9890144709e+01 -1.9937564475e+00
1.0661480859e+01 7.1392671993e+00
1.0506116199e+01 -5.1838124133e+00
1.1165371881e+01 -1.5428428113e+01
1.4084042020e+01 -1.6966209224e+01
2.7337899087e-01 -3.1268956107e+01
-2.1293806079e+01 -2.9689703534e-01
-1.5120887227e+01 -1.7798555830e+01
1.3727639944e+01 1.5107244116e+01
1.0647573025e+00 -3.4346222218e+01
-8.1110922483e+00 -2.5629255398e+01
9.1885607644e+00 4.9928846032e+00
-1.1647385141e+01 1.1760129698e+01
-2.2227953897e+01 5.9989298023e-02
1.3781017319e+01 1.4108669704e+01
1.2874163054e+01 -1.9531161380e+01
1.3990040947e+01 1.3130759114e+01
-2.2852137944e+01 -7.2128803749e-01
-2.3825462912e+01 -4.9185720248e-01
5.5486018111e+00 1.2074359972e+01
1.3170265906e+01 1.5218483488e+00
1.1139226165e-01 -3.4648041864e+01
1.4123409212e+01 -2.7471739767e-01
1.3652720499e+01 -2.0158734727e+01
1.4648619447e+01 -2.0068262157e+01
-2.3460880926e+01 -1.5146555326e+00
-1.2679529021e+01 8.2227760399e+00
-1.4020429685e+01 2.4242126398e-01
9.5467492277e+00 1.7317272536e+01
-1.3638425462e+01 8.5065323012e+00
-1.9135321623e+01 -5.7853202213e+00
-1.2108792662e+01 7.4016426715e+00
1.6490971226e+00 -3.5157731290e+01
1.1775834321e+01 1.5914730156e+01
1.4052095168e+01 1.2132686334e+01
-2.4812529405e+01 -3.3154582759e-01
4.3710560416e+00 -3.3748098367e+01
1.2032598588e+01 -1.4930514628e+01
-1.6333406880e+01 1.0270030353e+00
1.4593602047e+01 1.5607353741e+01
1.0892553791e+01 -6.1061279705e+00
3.3012894735e+00 -3.2150484936e+01
4.1797214171e+00 -3.1672617465e+01
4.8809465837e+00 -3.2385557340e+01
-1.1241618889e+01 1.2674106584e+01
1.5550531706e+01 1.5897673611e+01
-1.5762008982e+01 1.8476761992e+00
3.2018840696e+00 -2.8191292258e+01
-1.4579896285e+01 8.1694378211e+00
-1.0806669896e+01 1.3574561677e+01
-1.0994522005e+01 -2.0695485092e+01
-9.5605145014e+00 -2.3979432441e+01
-6.9628273055e-02 1.2435749939e+01
-2.5441865331e+01 -1.1086792090e+00
1.4832196671e+01 -2.1051267448e+01
-1.4532002571e+01 7.1705853835e+00
-1.0494614088e+01 -2.4336444992e+01
1.1033139532e+01 6.2108977518e+00
8.9260506905e+00 1.8101321849e+01
1.6311181595e+01 1.6546835953e+01
1.5830308397e+01 -2.0989842852e+01
-2.6328597530e+01 -6.4639573758e-01
7.5650464721e+00 1.6676488633e+01
2.1814140629e+00 -3.6004276431e+01
1.5321933341e+00 -3.6764876487e+01
1.7293609091e+01 1.6360191329e+01
-2.6821961069e+01 2.2342747325e-01
-1.5005002045e+01 -1.8915902276e+01
-1.5576011220e+01 8.2575005034e+00
2.0968295913e+00 -3.7590216355e+01
-2.2577057902e+01 9.9707328223e-01
1.4681870361e+01 -2.2039903883e+01
-7.2492914563e-01 -3.1210810904e+01
1.6393909224e+01 1.7543408148e+01
1.2668098326e+01 2.3866186776e+00
9.9523419696e-01 -2.4020105025e+01
1.3957378555e+01 -1.2608379892e+00
1.3837794879e+01 1.1155918508e+01
-1.9624526508e+01 -4.9131513268e+00
-1.2144223414e+01 1.3104577340e+01
1.6828762246e+01 -2.1045429828e+01
1.4998820345e+01 -1.6562253017e+01
-1.6463126191e+01 8.7190490151e+00
-2.7771539553e+01 5.3695690132e-01
-2.5897090288e+01 6.0370899907e-01
6.4748325276e+00 -2.2343236049e+01
1.8283586008e+01 1.6218962070e+01
5.3458705220e+00 -3.3525081039e+01
-2.5580181470e+01 -2.0990673379e+00
1.9262701194e+01 1.6422268373e+01
-1.1427609527e+01 -2.4696333185e+01
1.4616959487e+01 -2.3037794949e+01
1.8072516921e+01 1.7196433216e+01
6.2196812047e+00 -3.4011347314e+01
1.6785272532e+01 1.8463644401e+01
1.1050361498e+00 -3.7718066929e+01
-9.9814887773e+00 1.1332352262e+01
-1.2273563809e+01 1.4096177593e+01
-1.8761510820e+01 1.3389109104e+00
-2.2129484879e+01 1.8913206690e+00
-1.4704335119e+00 -3.1877311646e+01
1.9777044388e+01 1.7279852817e+01
-2.4627830252e+00 -3.2000771938e+01
2.0236448630e+01 1.6194637242e+01
-2.8585096742e+01 -4.4528008373e-02
-7.6114351194e+00 -2.6495478668e+01
1.4985999552e+01 1.3040945663e+01
-1.5919305593e+01 -1.7196452755e+01
6.9469460050e+00 1.7462587744e+01
-2.7308878871e+01 -8.4400265108e-01
-1.2427023949e+01 -2.4730550335e+01
1.4307681301e+01 -2.1974745177e+00
-2.9572011845e+01 1.1671274071e-01
7.4078791766e+00 -2.1983480645e+01
-2.6269533401e+01 1.5317640233e+00
1.7796551427e+01 -2.0793667835e+01
-2.7926611174e+01 1.5248601316e+00
5.7769474627e+00 -3.1941505063e+01
3.8472156570e-01 -3.8411714462e+01
1.4378347052e+01 -2.4008909827e+01
2.1225940260e+01 1.6339227397e+01
-8.4946419910e+00 -2.6964462273e+01
1.4758716568e+01 4.9754199102e-01
-1.5904490576e+01 -1.9352846647e+01
-3.0553572310e+01 -7.4439173249e-02
-2.7727338875e+01 2.5048042885e+00
1.4952956864e+01 -1.1669027436e+00
1.5901152708e+01 -1.6131212060e+01
2.2135161973e+01 1.6755539632e+01
1.5803702501e+01 1.3616586078e+01
5.4376857171e+00 -3.4634631405e+01
1.5917072570e+01 -9.0142034310e-01
-1.2780612500e+01 1.4958095005e+01
-2.8385514297e+01 3.2576688932e+00
-3.0756928247e-02 -3.5637887108e+01
-3.1545011275e+01 -2.0501014748e-01
-3.1265187111e+01 7.5504112062e-01
1.5236762442e+01 -2.4521865008e+01
2.1213388134e+01 1.5339306178e+01
-5.9360057856e-02 1.3435697220e+01
1.9658639489e+00 -3.8581603262e+01
-2.7920019589e+01 -1.6355246173e+00
1.3271385888e+01 -2.1083171807e+01
6.5162883289e+00 1.8365103099e+01
-1.6134754295e+01 -2.0325974911e+01
-3.3901920315e+00 -3.2374820778e+01
1.9997429193e+01 1.5223622459e+01
2.3134883749e+01 1.6731952117e+01
-9.9347542008e+00 1.3084905654e+01
-3.2218238457e+01 1.0578498599e+00
2.3216030204e-01 1.4392261844e+01
1.8413871591e+01 -2.1580379863e+01
4.6267104395e+00 1.1686911525e+01
-2.7859583861e+01 4.1081964799e+00
-1.7112911088e+01 7.9589308743e+00
-2.2892345286e+01 2.5378838907e+00
-1.5739621217e+01 9.4093681827e+00
1.3886452298e+01 -2.4879564495e+01
-3.2427785468e+01 -6.7480768286e-01
-3.3413492644e+01 -5.0633999444e-01
-1.3762165698e+00 1.2876482634e+01
1.6485920579e+01 -1.5320011384e+01
-2.5485827221e+01 -3.0946060241e+00
-1.6822601082e+01 -2.1051830818e+01
1.5937467308e+01 -2.3808413754e+01
1.1561355786e+01 1.6891458858e+01
-3.3828037681e+01 -1.4163687921e+00
2.2561922466e+00 -3.9538530365e+01
1.4886467537e+01 -3.0129538202e+00
1.3845003526e+00 -4.0028584690e+01
-3.4793192158e+01 -1.6780495821e+00
-3.5633243590e+01 -2.2205563481e+00
2.2728932328e+01 1.7645846774e+01
1.2019946568e+01 1.7780106423e+01
-3.5319043352e+01 -8.2747300050e-01
9.8050290447e+00 1.8578183520e+01
-1.3091898033e+01 1.3423815206e+01
6.8139224718e+00 1.9319783106e+01
2.4100353480e+01 1.6992467372e+01
1.6759970654e+01 -2.4377174025e+01
1.9360793528e+01 -2.1258916264e+01
5.8164575398e+00 -3.5560121494e+01
-1.1622811704e+01 1.4855467852e+01
-3.6632802549e+01 -2.1908597636e+00
-9.0501096554e+00 -2.7796000411e+01
2.1471142828e+01 1.7503255203e+01
-4.1935087507e+00 -3.2970372832e+01
1.6489176384e+01 1.4344683294e+01
-2.9347911351e+01 1.0912787818e+00
-3.0609095686e-01 -3.9134748388e+01
2.1221765925e+00 -4.0703739313e+01
7.3856108295e+00 2.0140253960e+01
-3.6088191414e+01 -3.1110744434e+00
-1.1094791487e+01 1.5704699652e+01
-4.4935672665e+00 -3.3924293629e+01
1.4072071853e+01 1.9539895675e+00
6.3135669091e+00 -3.6427809385e+01
-1.6110611648e+01 -1.6214922321e+01
1.7565706395e+01 -2.4969449228e+01
-3.7594909862e+01 -1.9181886821e+00
1.7431980811e+01 -2.5960467627e+01
-3.6830616847e+01 -3.7810031531e+00
-3.5140888555e+01 -3.4314137859e+00
2.4858206604e+01 1.6340042171e+01
-2.3535298513e+01 3.3037893334e+00
1.5843745536e+01 -3.3021230302e+00
-2.8343555036e+01 4.9832804195e+00
-3.8157156834e+01 -1.0912193097e+00
-3.6128823740e+01 -4.4933839748e+00
8.3682445989e+00 2.0325809546e+01
-3.8886972257e+01 -1.7748635504e+00
7.6554471842e+00 2.1103160156e+01
1.9497031260e+01 -2.2249592438e+01
-1.3304163080e+01 -2.4250313992e+01
2.0310061994e+01 -2.0944449446e+01
2.1614614590e+01 1.4423327286e+01
-3.5494605154e+01 -5.2665377661e+00
2.1562971404e+01 1.3424661685e+01
6.9807217793e+00 -3.7172728427e+01
7.8644905474e+00 -3.7640652314e+01
-1.2010200366e+01 1.6107224911e+01
2.6466480854e+00 -4.1555167322e+01
-3.9282335946e+01 -8.5633888921e-01
2.1726155461e+01 1.2438066042e+01
2.2597972753e+01 1.4605004811e+01
-4.0253181191e+01 -1.0960460265e+00
8.4740403841e+00 -3.6847904563e+01
-1.0444024333e+01 1.6463977013e+01
1.9327129372e+01 -2.3235053421e+01
9.3111209610e+00 2.0658952406e+01
5.7097895543e+00 -3.7224962385e+01
-1.7523250909e-01 1.5305514874e+01
1.8361836695e+01 -2.5592543675e+01
-5.4808798770e+00 -3.4083082197e+01
8.6467483705e+00 -3.5862931492e+01
-1.5105955036e+01 1.0182974782e+01
-3.5854684354e+01 -6.1994595044e+00
1.5292307372e+01 -1.5337923111e+01
8.8217987383e+00 -3.7929721558e+01
2.5835350275e+01 1.6127462195e+01
8.5409357755e+00 -3.8889469439e+01
1.4700700248e+01 2.7316953866e+00
-8.1773363729e+00 -2.8284126211e+01
2.6023951447e+01 1.7109515960e+01
-9.9107443884e+00 -2.7286777614e+01
2.3014770149e+00 -4.2493707109e+01
1.4392275990e+01 -1.4902098018e+01
-3.4866691664e+01 6.4366643148e-02
-8.4645523965e+00 -2.9241992045e+01
-8.5552514853e-01 -3.9970285383e+01
-1.6907160346e+01 -1.7351832890e+01
-3.9690137053e+01 5.6731895246e-02
-3.1404004959e+01 1.7453590519e+00
1.0297703018e+01 2.0495686231e+01
2.9699374665e+00 -4.3237454797e+01
-4.0062582480e+01 9.8478599060e-01
-2.6023017121e+01 -3.9380673517e+00
5.8168049569e+00 1.9395655773e+01
2.1304938854e+01 -2.1045543629e+01
-9.2493700388e+00 -2.9861718814e+01
-3.5915720152e+01 -7.1975950820e+00
1.6400884984e+00 -4.3243750594e+01
-6.4786511506e+00 -3.4016355249e+01
-7.1928223061e-01 -3.8224104127e+01
-4.0274007756e+01 1.9621801549e+00
2.5105806403e+01 1.7505760429e+01
9.8193123669e+00 -3.7859247728e+01
-4.1037184412e+01 1.2087303469e+00
2.2162004738e+01 1.1538046371e+01
-1.0894145561e+01 -2.7105333041e+01
1.0791871163e+01 -3.8091904960e+01
1.1200041242e+01 -3.9004810862e+01
-1.8551818633e+00 -3.9944085141e+01
-1.3633817992e+01 1.5479669916e+01
-2.8309784355e+01 5.9827100274e+00
-1.3563718901e+01 1.6477209949e+01
1.7917091760e+01 -2.6834920237e+01
5.6359165964e+00 2.0379159408e+01
1.1711677246e+01 -3.9864013167e+01
-1.3354106552e+01 -2.5249066039e+01
1.6208971154e+01 -1.8578696187e+00
2.1738839848e+01 -2.0144583071e+01
-1.0567123635e+00 1.4833293246e+01
-2.2382692665e+00 1.3383301288e+01
9.4351589348e+00 2.1651229878e+01
2.6509800429e+01 1.7983558731e+01
1.7746186157e+01 1.8740492747e+01
2.2313011352e+01 -1.9325848020e+01
2.6994366884e+01 1.8858313184e+01
8.2598518135e-01 -4.3824470655e+01
-1.2858855184e+01 1.7186552702e+01
2.6612157243e+01 1.5497723412e+01
2.7679586836e+01 1.9586649381e+01
2.7551256557e+01 1.5841369272e+01
5.7841432242e-01 1.5962794459e+01
1.4254357940e+00 -4.4624882401e+01
9.9474540242e+00 2.2510039369e+01
1.0016374863e+01 2.3507661501e+01
2.8674372056e+01 1.9484657389e+01
1.8481010556e+01 -2.7660750481e+01
-2.6089060791e+00 -4.0601275985e+01
-1.0371832059e+01 -2.8174132199e+01
-3.6431834131e+01 -8.0541149945e+00
2.7119662649e+01 2.0415193228e+01
8.8447232387e+00 -3.9842209266e+01
-3.6681756027e+01 -9.0223809943e+00
-4.5788149057e+00 7.0949241629e+00
-2.1423848591e+01 2.5998948913e+00
-1.4048594019e+01 1.3132726233e+01
-1.4328049601e+01 -2.5475858758e+01
2.6132659076e+01 2.0575891534e+01
-4.0883476905e+01 -1.8724011720e+00
-1.7775939435e+01 -2.1353734753e+01
-9.9386681838e+00 -3.0586196604e+01
1.8663771723e+01 -2.8643907821e+01
4.6372358786e+00 2.0327809394e+01
-3.2963002415e+01 1.7251778504e+00
2.3227150559e+01 1.3827743408e+01
-2.8824405395e+01 6.8401277700e+00
1.2586064591e+01 -3.9378784591e+01
2.1627750186e+01 -1.8597550598e+01
-1.8952508141e+01 2.3205014684e+00
-1.9543343419e+01 -7.2329565658e+00
2.6308343587e+01 2.1560338055e+01
2.7301087535e+01 2.1680585527e+01
2.0972656076e+01 1.8370152520e+01
2.0099062493e+01 -2.3870757170e+01
2.8298740618e+01 2.1749056879e+01
-4.1882601310e+01 -1.9142392340e+00
1.3337631675e+01 -3.8719127924e+01
1.6825703975e+01 -3.4912198943e+00
-9.7812183992e+00 -3.1573723598e+01
-1.7853675387e+01 -1.7674492583e+01
-3.7821607373e+01 -3.6470711635e+00
-4.0938749580e+01 2.7092533156e+00
-2.8184394234e+01 7.6084933824e+00
-3.7291122757e+01 -9.8152695032e+00
-1.5726648426e+01 1.0967028171e+01
2.2290834950e+01 -2.1212902188e+01
2.8741360923e+01 2.2645766009e+01
-4.1510158991e+01 3.5299184637e+00
-2.8780554892e+01 8.4113585460e+00
1.1848661060e+01 -4.0854586453e+01
5.1925587603e-01 -4.5047774771e+01
-3.6063610408e+00 -4.0529976620e+01
-9.1999832343e+00 1.3763220939e+01
-1.8605043911e+01 -1.8334375407e+01
-1.3772944721e+01 1.7592065117e+01
-1.3845120580e+01 1.8589457038e+01
-2.9521065727e+01 7.7393141254e+00
2.3285819033e+01 -2.1312935558e+01
1.7402049835e+01 -4.3084257739e+00
2.3089434757e+01 -1.8695636393e+01
-1.9147190519e+01 -1.9174659321e+01
-3.3537404373e+01 -2.3732033025e+00
